time	arc length (micron)
	0.000	0.550	1.100	1.650	2.200	2.750	3.300	3.850	4.400	4.950	5.500	6.050	6.600	7.150	7.700	8.250	8.800	9.350	9.900	10.450	11.000	11.550	12.100	12.650	13.200	13.750	14.300	14.850	15.400	15.950	16.500	17.050	17.600	18.150	18.700	19.250	19.800	20.350	20.900	21.450	22.000	22.550	23.100	23.650	24.200	24.750	25.300	25.850	26.400	26.950	27.500	28.050	28.600	29.150	29.700	30.250	30.800	31.350	31.900	32.450	33.000	33.550	34.100	34.650	35.200	35.750	36.300	36.850	37.400	37.950	38.500	39.050	39.600	40.150	40.700	41.250	41.800	42.350	42.900	43.450	44.000	44.550	45.100	45.650	46.200	46.750	47.300	47.850	48.400	48.950	49.500	50.050	50.600	51.150	51.700	52.250	52.800	53.350	53.900	54.450	55.000	55.550	56.100	56.650	57.200	57.750	58.300	58.850	59.400	59.950	60.500	61.050	61.600	62.150	62.700	63.250	63.800	64.350	64.900	65.450	66.000	66.550
0	15.054510	15.425437	15.836082	16.447893	16.822819	17.340770	17.774998	18.172955	18.400152	18.522200	18.578603	18.578883	18.588678	18.596278	18.611685	18.649799	18.685907	18.745657	18.803844	18.959044	19.111213	19.235084	19.368901	19.508995	19.642508	19.747637	19.895929	20.003977	20.136782	20.273958	20.469794	20.607669	20.791695	21.014490	21.204943	21.369864	21.532137	21.677289	21.783416	21.913331	21.991474	22.074676	22.117925	22.148270	22.103485	22.035924	22.001931	21.945372	21.877073	21.781795	21.621895	21.373550	21.131926	20.906535	20.687948	20.448016	20.252549	20.140536	20.017196	19.900217	19.821300	19.744874	19.659714	19.591504	19.529236	19.468315	19.328282	19.175949	19.061733	18.921284	18.770620	18.682718	18.655911	18.734673	18.831890	18.962011	19.033765	19.083351	19.227610	19.320695	19.419353	19.509188	19.611632	19.697965	19.840760	20.036963																																			
1	15.018067	15.395614	15.830648	16.385454		17.294236	17.822077	18.001693	18.386093	18.512407	18.556993	18.505148	18.434026	18.366327	18.291516	18.217751	18.279111	18.356990	18.469830	18.604001	18.742428	18.875288	19.046671	19.224724	19.344574	19.464254	19.581531	19.697055	19.795062	19.901365	19.981546	20.089086	20.184556	20.286813	20.393079	20.470664	20.612345	20.769901	20.915652	21.067637	21.185776	21.309456	21.419376	21.515492	21.639369	21.702466	21.705770		21.799065	21.776228	21.484635	21.307891	21.124168	20.862138	20.722178	20.744431	20.662735	20.676017	20.646897	20.481826	20.318708	20.208711	20.070708	19.936601	19.781271	19.706979	19.654753	19.628022	19.601829	19.579839	19.520872	19.479971	19.396070	19.331853	19.322969	19.328403	19.309276	19.259951	19.224470	19.214848	19.213366	19.183174	19.125185	18.940262																																					
2	15.721895	15.920429	16.438102	17.223371	17.509206	17.778121	18.159076	18.211783	18.173238	18.196247	18.244553	18.160148	18.091890	18.070699	18.093729	18.130712	18.230003	18.361243	18.492300	18.617771	18.781356	18.909221	19.015255	19.180482	19.289274	19.419335	19.552911	19.697386	19.783065	19.897032	19.945268	19.985565	20.033548	20.074197	20.121916	20.154781	20.247677	20.365233	20.532418	20.725261	20.922161	21.049535	21.219504	21.371305	21.567489	21.743029	21.854008	21.944148	21.974706	22.009441	22.034637	21.955514	21.821305	21.736116	21.572793	21.477787	21.341733	21.220921	21.120495	21.005196	20.936869	20.707093	20.556838	20.407676	20.221824	20.063469	19.914444	19.796094	19.727501	19.687743	19.684104	19.690570	19.698552	19.689461	19.641629	19.578599	19.499757	19.436184	19.250076	19.377283																																									
3	15.694665	15.953215	16.496368	16.952650	17.302073	17.638650	17.646599	17.833344	17.787671	17.821113	18.014335	18.041866	18.078795	18.125970	18.218150	18.360196	18.479115	18.604751	18.705010	18.841393	18.980557	19.077749	19.183820	19.295958	19.434061	19.551387	19.669719	19.777367	19.899811	20.006889	20.128445	20.265131	20.371571	20.473479	20.536767	20.619593	20.647103	20.637940	20.685826	20.729093	20.733956	20.779603	20.916573	21.058073	21.261338	21.482870	21.596178	21.825191	22.081259	22.217546	22.162297	22.060489	22.026008	21.941744	21.857026	21.801960	21.763613	21.717281	21.638681	21.569067	21.471332	21.346622	21.190763	21.026998	20.874996	20.768403	20.545255	20.386295	20.214088	20.050620	19.896695	19.748629	19.692619	19.669454	19.653869	19.652944	19.656957	19.670480	19.693358	19.720322	19.740798	19.766607	19.765218																																						
4	15.166542	15.008136	15.676429	16.213345	16.669361	17.028531	17.468652	17.853969	17.799812	17.808090	17.830583	17.982714	18.098432	18.166819	18.274545	18.421920	18.576102	18.752820	18.912281	19.096525	19.162722	19.198197	19.258348	19.297635	19.353284	19.410250	19.446371	19.489623	19.538371	19.616100	19.691491	19.761819	19.857726	19.960282	20.049293	20.160040	20.273346	20.337278	20.454462	20.560471	20.665947	20.786930	20.908653	21.027890	21.137023	21.337755	21.481776	21.595153	21.776904	21.887316	22.001851	22.091134	22.162539	22.225369	22.118632	22.026292	21.968584	21.794489	21.678950	21.558983	21.389813	21.254944	21.115167	21.075452	21.121577	21.208404	21.296314	21.393567	21.518043	21.402453	21.161811	20.899705	20.740990	20.514528	20.293872	20.143780	20.058439	20.005285	19.887058	19.799181	19.761815	19.767668	19.774114	19.799300	19.819307																																				
5	15.304190	15.645642	16.271086	16.726921	17.094537	17.520937	17.891962	17.651347	17.707854	17.797212	17.916828	18.005510	18.067717	18.134420	18.206117	18.345859	18.515472	18.664054	18.848151	19.043825	19.193505	19.287373	19.366609	19.443216	19.431480	19.450937	19.526371	19.545319	19.580938	19.636799	19.717328	19.813224	19.882730	19.958435	20.029367	20.029549	20.026017	20.085202	20.079837	20.053924	20.084758	20.199697	20.333458	20.508233	20.703521	20.916753	21.073824	21.318190	21.488028	21.609913	21.682833	21.697405	21.683590	21.656629	21.693083	21.523753	21.509530	21.430726	21.392769	21.287814	21.319422		21.305929	21.208766	21.204631	21.337619	21.096315	20.828356	20.706572	20.504675	20.323245	20.182616	20.140635	20.144399	20.132989	20.138013	20.148262	20.160023	20.161109	20.138671	20.111269	20.040711	19.957981	19.921123	19.920606	19.890128																																			
6	15.564034	15.728330	16.076621	16.619468	16.949343	17.283283	17.693105	17.698508	17.632648	17.693040	17.817819	17.896582	17.987945	18.115263	18.267546	18.485423	18.645314	18.844281	19.041692	19.172770	19.279856	19.400865	19.515993	19.592200	19.646260	19.663802	19.708932	19.716162	19.705967	19.697757	19.691276	19.692020	19.823022	19.991990	20.175637	20.334872	20.465864	20.647058	20.786560	20.831360	20.791031	20.716342	20.607737	20.493108	20.409630	20.362128	20.406810	20.488838	20.539951	20.629191	20.753730	20.830741	20.922117	21.018040	21.020757	20.940189	20.883228	20.847408	20.781967	20.662009	20.658211	20.574127	20.442561	20.377936	20.285103	20.252492	20.188161	20.071006	20.039043	20.013987	20.005163	19.984881	19.966240	19.936058	19.908861	19.889430	19.869538	19.836915	19.805299	19.795927	19.806719	19.835633	19.860379	19.875758	19.900836	20.030437																																			
7	16.422574	16.697303	17.017998	17.354203	17.634109	17.672446	17.662345	17.609464	17.737111	17.798105	17.813697	17.924986	18.158350	18.379425	18.629811	18.884635	19.112229	19.334820	19.439999	19.515611	19.567108	19.618762	19.640037	19.666378	19.713043	19.769005	19.856236	20.092422	20.419993	20.630904	20.877856	21.147013	21.258327	21.116503	20.907747	20.785375	20.674947	20.462150	20.290831	20.315357	20.397059	20.496006	20.599790	20.856498	21.059982	21.259471	21.404635	21.600168	21.667322	21.858209	21.879701	21.659958	21.406404	21.200948	20.962223	20.712333	20.502665	20.349332	20.261787	20.193985	20.083014	20.014695	19.961024	19.828883	19.726939	19.644054	19.535185	19.604963	19.787732	19.912108	19.978946	20.035701	20.040445	20.058240	20.048798	20.007444	19.978277	19.916328	19.862028	19.795697	19.741662	19.673401	19.591304																																						
8	16.069967	16.203147	16.468354	16.702159	16.853710	17.038346	17.168567	17.320359	17.506754	17.649156	17.762339	17.821893	17.855549	17.927052	18.178243	18.438886	18.625166	18.856238	19.105778	19.275110	19.396727	19.498171	19.598355	19.693848	19.788838	19.950356	20.069558	20.216920	20.428536	20.627016	20.845760	21.061094	21.195010	21.372253	21.586958	21.756570	21.855010	21.978291	22.099888	22.191234	22.275077	22.372630	22.452404	22.505829	22.520101	22.515451	22.526557	22.500522	22.475303	22.446896	22.419135	22.365749	22.280177	22.107654	21.990731	21.664913	21.358232	21.099333	20.809432	20.556881	20.347251	20.146356	20.042634	19.954947	19.889345	19.879200	19.885097	19.895489	19.917869	19.956728	19.993164	20.033888	20.058159	20.128674	20.199191	20.162582	20.116142	20.061830	19.982426	19.932208	19.841986	19.775951	19.714043	19.640609																																					
9	16.319983	16.374431	16.451455	16.585777	16.766016	16.880731	17.014435	17.172628	17.327887	17.459839	17.599219	17.712540	17.820928	17.996639	18.212769	18.409388	18.550584	18.747851	18.998526	19.123356	19.235809	19.323201	19.394975	19.475035	19.576314	19.713993	19.873548	20.055505	20.299534	20.547672	20.826803	21.071554	21.293395	21.458818	21.668456	21.827100	21.963980	22.057464	22.161774	22.273336	22.384264	22.493806	22.558097	22.659159	22.753054	22.789104	22.745920	22.710031	22.655651	22.614320	22.571727	22.498640	22.449959	22.287482	22.029042	21.805067	21.562110	21.312532	21.009387	20.738455	20.464336	20.222023	20.051224	19.871557	19.725420	19.580724	19.483697	19.450465	19.387122	19.308732	19.277098	19.290716	19.403419	19.544707	19.660317	19.708206	19.893344	19.987456	20.130608	20.290781	20.348664																																								
