21.7	0.556334697	0.09114058	0.16095056	0.084023038
21.8	0.537924802	0.091501275	0.159638574	0.085584761
21.9	0.550408586	0.094287952	0.168459127	0.080217595
22	0.550117601	0.093357436	0.162605773	0.078279113
22.1	0.552106884	0.091327468	0.168076485	0.080630575
22.2	0.549666719	0.087987348	0.176472198	0.088210455
22.3	0.544948654	0.092464004	0.18389674	0.077686329
22.4	0.556238337	0.087544544	0.180730036	0.080206529
22.5	0.546300705	0.088801508	0.170569242	0.07543286
22.6	0.561493209	0.087338826	0.178746931	0.076243095
22.7	0.550544225	0.084350973	0.188238433	0.080946374
22.8	0.552963573	0.085285721	0.182465031	0.072524107
22.9	0.554566713	0.07780236	0.187936664	0.082204456
23	0.545335375	0.085037453	0.181196649	0.075338694
23.1	0.557595562	0.078080998	0.186146038	0.071430973
23.2	0.546834935	0.08070865	0.191896129	0.071922014
23.3	0.561954378	0.077539951	0.185664865	0.071808349
23.4	0.551066299	0.080483465	0.184113989	0.070076797
23.5	0.553186129	0.079262834	0.184566594	0.070913168
23.6	0.559211197	0.078387861	0.183228648	0.067646041
23.7	0.558172954	0.083987718	0.180188965	0.07161691
23.8	0.563552762	0.079317533	0.187992512	0.061615068
23.9	0.553528668	0.079754131	0.183831962	0.074265085
24	0.560407507	0.081641866	0.185118502	0.069832067
24.1	0.552182167	0.087868431	0.187109823	0.07455494
24.2	0.551898249	0.089394616	0.188113544	0.082575063
24.3	0.554877326	0.087246815	0.187947217	0.087782597
24.4	0.548080685	0.094445869	0.189233222	0.077515026
24.5	0.545881534	0.095207189	0.193713944	0.084046739
24.6	0.537437948	0.093985686	0.190502887	0.092235893
24.7	0.545347243	0.094417529	0.199908957	0.088973125
24.8	0.535563209	0.098587736	0.199946887	0.087256286
24.9	0.537736599	0.094492476	0.202732091	0.099915425
25	0.527382021	0.10000433	0.207461829	0.09394847
25.1	0.528230686	0.096956081	0.206080369	0.093296686
25.2	0.522379819	0.100482545	0.207766094	0.100861837
25.3	0.510064799	0.102376186	0.2099662	0.102347859
25.4	0.513530911	0.103594219	0.214454659	0.11728385
25.5	0.491740339	0.112596155	0.223326217	0.1109491
25.6	0.479925134	0.103826255	0.222589645	0.124671465
25.7	0.471543459	0.107042929	0.223775318	0.123224891
25.8	0.453153237	0.107884428	0.229727262	0.135233254
25.9	0.449323018	0.112368121	0.233200581	0.14296438
26	0.431196185	0.110350701	0.232788411	0.141984192
26.1	0.430960497	0.112157477	0.239588112	0.151756373
26.2	0.412732839	0.11755122	0.243920105	0.15410556
26.3	0.402184555	0.115329074	0.247053237	0.164982859
26.4	0.397752856	0.116721179	0.249680308	0.172873827
26.5	0.378779015	0.112153714	0.252656098	0.183412705
26.6	0.377933059	0.119995728	0.257161828	0.194259234
26.7	0.361210317	0.113665014	0.257959117	0.205226174
26.8	0.356431464	0.121201201	0.268799045	0.212452439
26.9	0.340594637	0.122191823	0.264393405	0.217518281
27	0.336397301	0.117917596	0.267045466	0.23188623
27.1	0.317652228	0.123160936	0.272189374	0.241290637
27.2	0.309331264	0.119553906	0.272787208	0.2552714
27.3	0.301576867	0.123898036	0.278427738	0.272821986
27.4	0.284298611	0.123380924	0.274487454	0.279193535
27.5	0.271614697	0.118149302	0.27993194	0.293502925
27.6	0.254555584	0.122505692	0.285395238	0.297259523
27.7	0.248394933	0.122162994	0.286004978	0.315897558
27.8	0.241913928	0.122225479	0.287497626	0.321254053
27.9	0.230011379	0.120794897	0.288730734	0.338990848
28	0.227293331	0.12003513	0.288280534	0.3496898
28.1	0.212261832	0.117512984	0.290575935	0.356336957
28.2	0.189361459	0.118082308	0.294512065	0.370853819
28.3	0.187407931	0.116755469	0.29540886	0.375490223
28.4	0.182831462	0.110569621	0.2931476	0.389876198
28.5	0.169464126	0.11002569	0.29274718	0.394752023
28.6	0.163377567	0.105507305	0.291774174	0.406523187
28.7	0.151026976	0.111304315	0.295797092	0.416641686
28.8	0.142922584	0.109067794	0.298028575	0.415938616
28.9	0.130273866	0.110315282	0.298342305	0.427733169
29	0.133421504	0.121823808	0.293733416	0.431094952
29.1	0.120630635	0.121305452	0.298013103	0.441965058
29.2	0.107983574	0.13014332	0.298874644	0.444155263
29.3	0.105629693	0.116773532	0.292166635	0.446780956
29.4	0.099771973	0.125693768	0.300627113	0.455824433
29.5	0.094657394	0.123199837	0.294576979	0.454451468
29.6	0.081139186	0.117292968	0.291527735	0.463213334
29.7	0.083741595	0.126691087	0.290968301	0.46300472
29.8	0.079652674	0.128352371	0.285359831	0.47062521
29.9	0.076934509	0.129340332	0.288092031	0.469792378
30	0.063406413	0.137389891	0.280055577	0.474986798
30.1	0.05921154	0.135649944	0.28147037	0.479668893
30.2	0.066226277	0.133514981	0.267413729	0.477784645
30.3	0.049976624	0.146657915	0.263302777	0.480619181
30.4	0.050080718	0.138633604	0.257330739	0.495374414
30.5	0.052122297	0.131338407	0.249380678	0.500931967
30.6	0.052652023	0.140256976	0.24628957	0.499932549
30.7	0.050928752	0.129297031	0.237368669	0.501038252
30.8	0.054184722	0.138314769	0.243896821	0.507213789
30.9	0.054734921	0.134308375	0.237172471	0.507448408
31	0.043748477	0.126775761	0.230650789	0.512180255
31.1	0.047823128	0.143609537	0.234571793	0.508914262
31.2	0.035775355	0.12166328	0.226813854	0.513457914
31.3	0.050350489	0.14208509	0.221094296	0.511435527
31.4	0.043827826	0.126401042	0.212459094	0.512080209
31.5	0.037089754	0.128380568	0.222681843	0.514451355
31.6	0.03485572	0.133589082	0.21487561	0.514060466
31.7	0.036643776	0.121883452	0.217025923	0.51768501
31.8	0.037368592	0.125576136	0.216872047	0.514801002
31.9	0.034723631	0.120376878	0.205782694	0.519045245
32	0.039102179	0.12033873	0.208289129	0.517088862
32.1	0.044327571	0.115485921	0.200722441	0.516894244
32.2	0.026891925	0.112669625	0.198649987	0.51770174
32.3	0.026554023	0.122916834	0.192745535	0.513827854
32.4	0.027468935	0.111799745	0.189011802	0.515346103
32.5	0.024788429	0.102650759	0.193956251	0.511851659
32.6	0.032676006	0.099070085	0.184513885	0.512866413
32.7	0.027236566	0.101574808	0.174316697	0.510276408
32.8	0.031348014	0.098767157	0.180538835	0.506122844
32.9	0.020526654	0.082783114	0.176518109	0.508438812
33	0.01729156	0.092182828	0.1721049	0.505348576
33.1	0.027356692	0.084892096	0.158399591	0.503322013
33.2	0.024923586	0.090157655	0.156029181	0.498472226
33.3	0.02419977	0.072628285	0.146636755	0.493075606
33.4	0.019179285	0.074371515	0.141165947	0.491339269
33.5	0.029308704	0.071289734	0.143797492	0.483906072
33.6	0.032035524	0.07433013	0.131794178	0.479402285
33.7	0.022757257	0.067803825	0.136587184	0.472330028
33.8	0.021408601	0.066817099	0.120480764	0.459622832
33.9	0.026338058	0.068931243	0.110529249	0.451468988
34	0.031984403	0.06080045	0.106152525	0.442652519
34.1	0.021789436	0.044571296	0.112178973	0.434316095
34.2	0.027266746	0.053811321	0.10314168	0.416973163
34.3	0.030035212	0.057212493	0.104826329	0.409277659
34.4	0.02297031	0.053444693	0.103449007	0.395641882
34.5	0.020551438	0.055803467	0.096918565	0.379051643
34.6	0.014804947	0.050471795	0.09046509	0.370641767
34.7	0.025567764	0.04898132	0.086517527	0.358661102
34.8	0.021630427	0.041396262	0.083840009	0.348267609
34.9	0.017746852	0.05736711	0.076552451	0.331743699
35	0.02492269	0.043668778	0.081711339	0.3261922
35.1	0.027288651	0.035804443	0.08049662	0.314070661
35.2	0.027157397	0.051104935	0.073693249	0.300644083
35.3	0.019574652	0.03853093	0.066749423	0.296270025
35.4	0.028925479	0.032253046	0.072268621	0.275816186
35.5	0.02751108	0.046501887	0.065517105	0.28281316
35.6	0.027473436	0.032218605	0.064701108	0.264342498
35.7	0.018898516	0.035764971	0.058011887	0.265291033
35.8	0.024421971	0.038107145	0.062778629	0.252649875
35.9	0.015205634	0.039441984	0.056471767	0.245600378
36	0.01962621	0.031779022	0.060041552	0.2413475
