99	13,984094	13,424125
100	14,039094	13,418281
101	14,100625	13,363625
102	14,100625	13,313781
103	14,234000	13,327875
104	14,329563	13,258438
105	14,264250	13,310344
106	14,225063	13,460563
107	14,159063	13,446813
108	14,114719	13,509719
109	14,003688	13,504906
110	13,930813	13,490813
111	13,881313	13,509031
112	13,866531	13,496656
113	13,823906	13,424813
114	13,855875	13,522094
115	13,846938	13,572625
116	13,797094	13,506969
117	13,734875	13,538938
118	13,580188	13,504906
119	13,650656	13,465375
120	13,709094	13,510406
121	13,809469	13,545813
122	13,788156	13,547188
123	13,724906	13,575031
124	13,653406	13,494250
125	13,619375	13,564375
126	13,592219	13,522438
127	13,630031	13,423438
128	13,592563	13,449219
129	13,587750	13,526906
130	13,629688	13,395594
131	13,589813	13,453344
132	13,566094	13,488750
133	13,598406	13,498719
134	13,572625	13,546500
135	13,546156	13,519344
136	13,548563	13,455406
137	13,541000	13,488063
138	13,531031	13,425500
139	13,530688	13,278719
140	13,578125	13,226813
141	13,616969	13,293500
142	13,631750	13,324781
143	13,627969	13,305875
144	13,670594	13,346781
145	13,759969	13,383906
146	13,708406	13,417938
147	13,600469	13,559906
148	13,622813	13,694656
149	13,664406	13,717000
150	13,699125	13,679875
151	13,759625	13,678844
152	13,735906	13,643781
153	13,774750	13,676094
154	13,784031	13,723188
155	13,772344	13,779219
156	13,832156	13,849000
157	13,699813	13,877531
158	13,686406	14,024656
159	13,633813	13,981344
160	13,656500	13,950750
161	13,633125	14,001969
162	13,598063	13,973781
163	13,540313	13,978594
164	13,489781	14,013656
165	13,463313	14,060063
166	13,480500	14,097188
167	13,453000	14,166969
168	13,471219	14,219906
169	13,521406	14,272500
170	13,514531	14,284531
171	13,456781	14,255656
172	13,461594	14,261844
173	13,504563	14,246375
174	13,536188	14,316844
175	13,556125	14,439906
176	13,692594	14,461219
177	13,772344	14,373219
178	13,754469	14,408625
179	13,740375	14,430969
180	13,592219	14,389719
181	13,508000	14,342969
182	13,456438	14,246375
183	13,440625	14,224031
184	13,440969	14,227469
185	13,442688	14,216469
186	13,475688	14,159750
187	13,490813	14,137063
188	13,406594	14,062125
189	13,413813	14,029813
190	13,407969	14,091688
191	13,374281	14,098563
192	13,436156	14,096844
193	13,424125	14,184156
194	13,408656	14,156313
195	13,360188	14,168344
196	13,308281	14,183125
197	13,260156	14,133281
198	13,258781	14,118156
199	13,329250	13,937344
200	13,327531	13,850031
201	13,317563	13,758938
202	13,228188	13,761000
203	13,226125	13,727313
204	13,228531	13,714594
205	13,242969	13,694313
206	13,312406	13,783688
207	13,165625	13,797094
208	13,147063	13,704281
209	13,110969	13,741406
210	13,163219	13,693625
211	13,192094	13,636219
212	13,268750	13,677125
213	13,321000	13,699813
214	13,385969	13,566438
215	13,396625	13,459188
216	13,326500	13,401781
217	13,231969	13,436500
218	13,247438	13,420000
219	13,157375	13,426875
220	13,112344	13,433063
221	13,119563	13,391813
222	13,080719	13,369469
223	13,054594	13,409688
224	13,014719	13,386656
225	12,961438	13,376344
226	13,000969	13,298656
227	13,051156	13,303813
228	13,070063	13,336469
229	13,107531	13,381500
230	13,120938	13,318938
231	13,075906	13,350219
232	13,062500	13,318594
233	13,037406	13,310688
234	13,053219	13,275969
235	13,106500	13,198625
236	13,149125	13,101344
237	13,116469	13,101344
238	13,159781	13,086906
239	13,161156	13,063875
240	13,145344	13,085875
241	13,095500	13,174219
242	13,084156	13,174563
243	13,192438	13,196906
244	13,238844	13,154625
245	13,252250	13,111313
246	13,210313	13,068344
247	13,342313	13,053219
248	13,370156	12,982750
249	13,343688	13,060781
250	13,327188	13,072469
251	13,258781	12,993406
252	13,238156	12,956969
253	13,142594	12,915031
254	13,135031	12,806063
255	13,238844	12,794031
256	13,222344	12,718063
257	13,222688	12,583313
258	13,273906	12,577125
259	13,379781	12,606000
260	13,360875	12,601531
261	13,371188	12,627656
262	13,373938	12,630406
263	13,410031	12,680594
264	13,379094	12,667531
265	13,264625	12,652406
266	13,288344	12,702594
267	13,280438	12,750031
268	13,347469	12,708438
269	13,344375	12,696063
270	13,336469	12,674063
271	13,326156	12,632125
272	13,276313	12,639344
273	13,313781	12,681625
274	13,299344	12,752781
275	13,277344	12,736625
276	13,147406	12,703281
277	13,168719	12,705688
278	13,102375	12,737313
279	13,054938	12,832875
280	13,117844	12,844563
281	13,141906	12,853500
282	13,116813	12,976563
283	13,133313	12,994094
284	13,171125	12,966938
285	13,126094	12,853156
286	13,060094	12,873781
287	13,035344	13,003719
288	12,956281	12,900250
289	12,959031	12,993750
290	12,944594	13,136406
291	12,956969	13,110969
292	12,992375	13,017469
293	13,027438	12,998906
294	13,000969	12,972094
295	12,930844	12,943563
296	12,960750	12,979313
297	12,999250	13,089313
298	12,961094	13,081406
299	12,906094	12,997531
300	12,874469	12,962469
301	12,886500	12,936344
302	12,801938	12,928438
303	12,748656	13,048063
304	12,704656	12,978625
305	12,767219	12,911594
306	12,742469	12,868625
307	12,826000	12,777531
308	12,849031	12,804688
309	12,766188	12,753469
310	12,688156	12,719781
311	12,638313	12,835969
312	12,635219	12,851781
313	12,540000	12,924656
314	12,547219	12,910563
315	12,542406	12,888563
316	12,467469	12,951813
317	12,515594	12,986531
318	12,513188	12,938406
319	12,535875	12,968656
320	12,544813	12,888563
321	12,432063	12,921563
322	12,507344	12,940125
323	12,439625	12,907125
324	12,343031	12,960750
325	12,357125	13,142938
326	12,373969	13,083125
327	12,330313	13,107875
328	12,380844	13,143969
329	12,337875	13,148781
330	12,344406	13,144656
331	12,336844	13,054594
332	12,282875	13,096188
333	12,334438	13,066281
334	12,316219	12,988250
335	12,405594	12,930500
336	12,360906	12,961438
337	12,240250	12,892344
338	12,290094	12,802625
339	12,360563	12,817406
340	12,394250	12,917781
341	12,457500	12,890281
342	12,515594	12,810188
343	12,573688	12,795750
344	12,640031	12,824281
345	12,642438	12,839406
346	12,724594	12,851781
347	12,819125	12,878938
348	12,894750	12,892000
349	12,905063	12,899219
350	12,968313	12,883750
351	12,974156	12,866906
352	12,996500	12,873438
353	12,973469	12,888906
354	13,002688	12,934625
355	13,064219	13,007156
356	13,020906	13,055625
357	12,884438	13,041531
358	12,812594	13,006469
359	12,818438	13,055281
360	12,790250	13,022625
361	12,735594	13,062156
362	12,757938	13,061125
363	12,798156	13,004750
364	12,789906	13,003031
365	12,757594	13,011969
366	12,674063	12,986875
367	12,626969	12,956969
368	12,577469	12,979656
369	12,545156	12,961094
370	12,486375	13,031219
371	12,510781	13,014031
372	12,492563	13,037406
373	12,404906	13,060781
374	12,419000	13,013344
375	12,480188	12,957656
376	12,493938	13,009906
377	12,460938	12,969000
378	12,448563	13,063188
379	12,467813	13,029156
380	12,464375	12,984125
381	12,430000	13,044625
382	12,360563	13,022281
383	12,371906	12,987219
384	12,430000	12,988250
385	12,435844	13,001313
386	12,414188	12,963156
387	12,362625	12,911594
388	12,435844	12,959375
389	12,420031	12,961781
390	12,387031	13,087250
391	12,396313	13,161844
392	12,395625	13,196906
393	12,373625	13,225781
394	12,430344	13,185219
395	12,376719	13,174563
396	12,388406	13,177656
397	12,397688	13,179719
398	12,365031	13,088625
399	12,401813	13,075563
400	12,399750	13,043594
401	12,356781	12,858656
402	12,299719	12,871719
403	12,202438	12,888563
404	12,166688	12,875156
405	12,071813	12,855906
406	12,004094	12,859344
407	11,982438	12,847313
408	11,951156	12,893375
409	11,934313	12,889250
410	11,954250	12,973125
411	12,035031	12,806406
412	11,968000	12,740063
413	11,971438	12,712219
414	11,964219	12,806750
415	12,002031	12,831500
416	12,090375	12,860375
417	12,045688	12,896469
418	12,062188	12,891313
419	12,014406	12,811563
420	11,994813	12,770313
421	11,986563	12,764813
422	11,992750	12,763094
423	12,028844	12,728031
424	11,985531	12,837688
425	11,854219	12,844906
426	11,918500	12,797125
427	11,933281	12,814313
428	11,870031	12,819469
429	11,968000	12,752781
430	12,028500	12,910563
431	11,941531	12,923969
432	11,880000	12,890969
433	11,836000	12,843531
434	11,857313	12,836656
435	11,899594	12,879281
436	11,799563	12,907469
437	11,714656	12,899219
438	11,744219	12,873438
439	11,717063	12,809500
440	11,696094	12,783031
441	11,681656	12,774438
442	11,627000	12,808125
443	11,562375	12,826344
444	11,496031	12,846281
445	11,518375	12,883063
446	11,518719	12,891656
447	11,549656	12,860375
448	11,591938	12,811563
449	11,613938	12,767563
450	11,701594	12,742469
451	11,763469	12,741438
452	11,804031	12,733875
453	11,745594	12,764125
454	11,677531	12,836656
455	11,711219	12,772375
456	11,723250	12,800219
457	11,803000	12,887188
458	11,745594	12,924313
459	11,705031	12,790250
460	11,668250	12,745906
461	11,644875	12,728375
462	11,608781	12,733875
463	11,592281	12,752094
464	11,547938	12,862781
465	11,525938	12,855563
466	11,642813	12,815344
467	11,667563	12,862781
468	11,616688	12,900594
469	11,644875	12,933594
470	11,646938	12,889594
471	11,649344	12,773750
472	11,653125	12,746938
473	11,631813	12,713938
474	11,532813	12,686781
475	11,461313	12,698813
476	11,523531	12,669938
477	11,489500	12,663406
478	11,492250	12,704656
479	11,500500	12,726313
480	11,502563	12,809500
481	11,496031	12,837688
482	11,410094	12,891656
483	11,414906	12,993063
484	11,374344	13,044969
485	11,309375	12,969344
486	11,320031	12,951813
487	11,306625	13,024688
488	11,385344	12,990656
489	11,297000	13,098250
490	11,238906	13,132281
491	11,300438	13,079344
492	11,363000	13,081406
493	11,272250	13,047031
494	11,370219	13,015750
495	11,456500	13,062500
496	11,454781	13,052188
497	11,443094	13,084156
498	11,429344	13,108563
499	11,560656	13,116125
500	11,491219	13,132281
501	11,606375	13,088281
502	11,594344	12,970031
503	11,539688	12,892688
504	11,537969	12,866906
505	11,469906	12,889938
506	11,377094	12,915375
507	11,381906	12,939438
508	11,429688	12,903000
509	11,456156	12,901969
510	11,435531	12,953188
511	11,378469	12,921906
512	11,406656	12,840094
513	11,394969	12,705688
514	11,310063	12,632469
515	11,337563	12,636594
516	11,398406	12,682656
517	11,355438	12,563719
518	11,410094	12,420719
519	11,458906	12,414875
520	11,399438	12,461969
521	11,381906	12,499438
522	11,444469	12,427938
523	11,531438	12,396313
524	11,595719	12,338563
525	11,583000	12,333406
526	11,647281	12,415906
527	11,715344	12,357813
528	11,740094	12,309000
529	11,747656	12,257094
530	11,709844	12,230625
531	11,599844	12,239563
532	11,722906	12,229594
533	11,734594	12,160844
534	11,741813	12,223063
535	11,768969	12,245406
536	11,821906	12,248500
537	11,896844	12,199688
538	11,934656	12,149844
539	12,076625	12,180094
540	12,141938	12,123719
541	12,120625	12,143656
542	12,138844	12,144344
543	12,152594	12,124406
544	12,095875	12,070781
545	12,052906	11,986563
546	12,080750	11,995844
547	12,066313	12,002031
548	12,006844	11,933625
549	11,997906	11,818125
550	12,051531	11,805406
551	12,051875	11,761406
552	12,058063	11,743875
553	12,078344	11,773094
554	12,046375	11,741469
555	12,059781	11,708813
556	12,084531	11,754531
557	12,106875	11,936031
558	12,042938	12,043281
559	11,984844	11,942219
560	12,006156	12,042938
561	12,005813	12,028156
562	12,036406	11,999969
563	11,930875	11,977625
564	11,874844	11,903719
565	11,783406	11,949781
566	11,802313	11,906125
567	11,860406	11,801969
568	11,864875	11,841156
569	11,941875	11,881375
570	12,039844	12,040531
571	11,991031	12,162906
572	11,969375	12,161875
573	11,919875	12,153625
574	11,875531	12,071813
575	11,864875	12,042594
576	11,908531	11,993781
577	11,890313	12,034344
578	11,909219	12,058750
579	11,903375	12,006500
580	11,812625	11,996188
581	11,748688	12,109281
582	11,685094	12,110656
583	11,647625	12,072156
584	11,610844	11,985531
585	11,537969	11,996875
586	11,526281	11,964906
587	11,631125	11,897531
588	11,565125	11,755219
589	11,484344	11,827406
590	11,459938	11,829469
591	11,420063	11,740094
592	11,526281	11,798188
593	11,535563	11,813656
594	11,496375	11,870375
595	11,514250	11,903375
596	11,614625	11,943938
597	11,639031	11,986219
598	11,682688	11,956313
599	11,695406	11,891344
600	11,724281	11,819844
601	11,596063	11,738375
602	11,571313	11,743875
603	11,532813	11,697469
604	11,528344	11,676156
605	11,626656	11,629750
606	11,670313	11,624250
607	11,782375	11,654844
608	11,730813	11,624250
609	11,794063	11,683031
610	11,836000	11,774813
611	11,904406	11,758313
612	11,819500	11,707438
613	11,854906	11,613250
614	11,940844	11,589531
615	11,974875	11,660688
616	11,997563	11,639031
617	11,993438	11,627000
618	11,831875	11,623906
619	11,722219	11,650375
620	11,721188	11,644875
621	11,690594	11,633531
622	11,699188	11,500156
623	11,756938	11,522156
624	11,735625	11,525938
625	11,661031	11,529031
626	11,673406	11,566500
627	11,704000	11,620125
628	11,694375	11,682344
629	11,684750	11,740438
630	11,706063	11,687156
631	11,676156	11,695750
632	11,686125	11,816750
633	11,644531	11,774813
634	11,600875	11,657594
635	11,509781	11,610844
636	11,457875	11,684406
637	11,498781	11,737688
638	11,610844	11,729438
639	11,595719	11,635938
640	11,550688	11,615656
641	11,610500	11,580594
642	11,701594	11,554125
643	11,689906	11,462000
644	11,745250	11,448250
645	11,718094	11,457531
646	11,755219	11,500844
647	11,784438	11,532469
648	11,840469	11,555844
649	11,829469	11,487438
650	11,914375	11,447563
651	11,909219	11,380531
652	11,953219	11,402875
653	12,028156	11,479531
654	12,006500	11,445156
655	12,018531	11,380875
656	11,986219	11,337563
657	12,046719	11,369875
658	12,161188	11,322094
659	12,172188	11,345469
660	12,155344	11,404250
661	12,207938	11,322094
662	12,180781	11,327594
663	12,147438	11,333438
664	12,252625	11,373656
665	12,248844	11,440344
666	12,207250	11,500500
667	12,197625	11,566156
668	12,188000	11,518031
669	12,118219	11,558594
670	12,088656	11,548281
671	12,172188	11,550000
672	12,258125	11,570625
673	12,290438	11,511500
674	12,453375	11,462000
675	12,528656	11,477469
676	12,580563	11,403219
677	12,595688	11,385688
678	12,701563	11,348563
679	12,806063	11,271563
680	12,932219	11,237875
681	12,965563	11,241313
682	12,939781	11,143688
683	12,948031	11,128906
684	13,027094	11,103125
685	13,099281	11,081469
686	13,051500	11,106219
687	13,039125	11,132344
688	13,063188	11,194219
689	13,148781	11,241313
690	13,216844	11,241656
691	13,074188	11,171531
692	13,173875	11,230656
693	13,199313	11,250250
694	13,206875	11,267094
695	13,240906	11,315563
696	13,335094	11,249219
697	13,352969	11,165688
698	13,366375	11,152969
699	13,351938	11,208656
700	13,272875	11,281188
701	13,305531	11,277063
702	13,266000	11,229969
703	13,275969	11,195594
704	13,277344	11,152625
705	13,295219	11,140594
706	13,348156	11,101063
707	13,313438	11,078719
708	13,272531	11,054656
709	13,392844	11,189750
710	13,469844	11,142313
711	13,518313	11,189750
712	13,619719	11,332406
713	13,715281	11,320719
714	13,740719	11,211406
715	13,704625	11,172906
716	13,721469	11,238219
717	13,693281	11,140250
718	13,691219	11,022688
719	13,631750	11,000000
720	13,572625	10,958750
721	13,598750	10,977656
722	13,629688	11,026469
723	13,622813	11,073219
724	13,607688	11,051219
725	13,534813	11,037469
726	13,544438	11,055688
727	13,539969	11,082844
728	13,513844	11,106906
729	13,557500	11,114125
730	13,576750	11,166719
731	13,555094	11,172906
732	13,580531	11,148156
733	13,614219	11,122719
734	13,561969	11,126156
735	13,599438	11,124438
736	13,656500	11,235469
737	13,608719	11,240281
738	13,502844	11,213813
739	13,534125	11,130969
740	13,516938	11,053969
741	13,469156	11,091094
742	13,397656	11,049500
743	13,433063	10,956344
744	13,406938	10,979719
745	13,390094	10,963906
746	13,358125	10,909938
747	13,374625	10,810938
748	13,352969	10,803375
749	13,300719	10,820563
750	13,238500	10,831906
751	13,284906	10,796156
752	13,366031	10,757656
753	13,340250	10,756625
754	13,319281	10,767281
755	13,321000	10,741500
756	13,312063	10,657625
757	13,265656	10,698875
758	13,149125	10,614313
759	13,186938	10,631500
760	13,120938	10,630813
761	13,126781	10,673094
762	13,127469	10,644219
763	13,014719	10,624281
764	13,031563	10,578563
765	13,053219	10,597125
766	13,010938	10,609156
767	13,025031	10,508094
768	13,070750	10,423188
769	13,054594	10,360281
770	13,038781	10,364406
771	13,066625	10,326938
772	12,997188	10,271594
773	12,952156	10,235500
774	12,984125	10,285000
775	12,953875	10,224500
776	12,973813	10,276406
777	13,051500	10,323844
778	13,018844	10,383656
779	13,125750	10,367844
780	13,099969	10,355469
781	12,968656	10,345844
782	12,921563	10,254063
783	12,940125	10,234469
784	13,035688	10,251656
785	13,007156	10,238938
786	13,036031	10,281219
787	12,971406	10,264719
788	12,881344	10,274000
789	12,848344	10,235156
790	12,857281	10,242031
791	12,838719	10,302531
792	12,867250	10,347906
793	12,849719	10,343781
794	12,786469	10,312844
795	12,723563	10,292219
796	12,609781	10,356156
797	12,605656	10,345844
798	12,632813	10,393281
799	12,546188	10,464094
800	12,466781	10,482313
801	12,405594	10,495031
802	12,475375	10,439000
803	12,541375	10,445875
804	12,621813	10,538000
805	12,612875	10,566188
806	12,518000	10,559313
807	12,564750	10,512906
808	12,594313	10,530094
809	12,578844	10,596094
810	12,592250	10,602969
811	12,567500	10,585438
812	12,573000	10,578563
813	12,580219	10,468906
814	12,542063	10,481969
815	12,480188	10,542813
816	12,460594	10,646281
817	12,468500	10,610188
818	12,559594	10,560344
819	12,499438	10,608813
820	12,556844	10,614313
821	12,670969	10,534906
822	12,738688	10,511531
823	12,733531	10,476469
824	12,746250	10,466500
825	12,740406	10,398438
826	12,707750	10,402563
827	12,692625	10,447250
828	12,681625	10,467531
829	12,642094	10,520813
830	12,503906	10,441750
831	12,589156	10,512906
832	12,626625	10,515313
833	12,619750	10,514969
834	12,537938	10,471313
835	12,571281	10,491938
836	12,566813	10,496750
837	12,503906	10,390875
838	12,498406	10,293938
839	12,412469	10,362344
840	12,366063	10,362688
841	12,287000	10,352719
842	12,339250	10,327281
843	12,311750	10,356500
844	12,381188	10,365781
845	12,371563	10,371281
846	12,395969	10,389844
847	12,366406	10,353063
848	12,376375	10,373688
849	12,300750	10,408750
850	12,278406	10,392594
851	12,258125	10,431438
852	12,202094	10,414594
853	12,164625	10,390875
854	12,180438	10,411500
855	12,200719	10,397750
856	12,142969	10,380219
857	12,157406	10,502938
858	12,167375	10,422500
859	12,221344	10,342063
860	12,247469	10,358906
861	12,114094	10,327281
862	12,068031	10,512219
863	12,049125	10,582344
864	12,127844	10,553125
865	12,120625	10,589219
866	12,157063	10,505344
867	12,174594	10,512219
868	12,109625	10,530781
869	12,141938	10,522531
870	12,151906	10,446219
871	12,090031	10,484031
872	12,024031	10,445531
873	12,020250	10,467875
874	12,039844	10,462719
875	12,091750	10,542469
876	12,098281	10,591969
877	12,124750	10,551750
878	12,008563	10,579938
879	11,980719	10,654875
880	11,966625	10,653156
881	11,896844	10,688219
882	11,763125	10,730156
883	11,759344	10,716406
884	11,798875	10,761094
885	11,893063	10,701969
886	11,932250	10,616031
887	11,919531	10,602281
888	11,949094	10,602281
889	12,041219	10,597125
890	12,042250	10,593688
891	12,061844	10,560344
892	12,002719	10,601250
893	11,994813	10,543844
894	11,920906	10,564469
895	11,861438	10,596438
896	11,845281	10,618781
897	11,821219	10,659000
898	11,810563	10,693031
899	11,818813	10,698875
900	11,862125	10,717438
901	11,820875	10,719500
902	11,742156	10,654875
903	11,663438	10,676188
904	11,608781	10,692688
905	11,653813	10,734281
906	11,608094	10,775188
907	11,607063	10,785844
908	11,632500	10,800625
909	11,644531	10,945000
910	11,656219	10,931594
911	11,587813	10,933656
912	11,537281	10,897906
913	11,570625	10,864219
914	11,641094	10,898250
915	11,566844	10,766594
916	11,484688	10,829844
917	11,502906	10,960813
918	11,531094	10,917844
919	11,651750	10,925750
920	11,669281	10,831906
921	11,617375	10,795469
922	11,576125	10,850813
923	11,627000	10,861469
924	11,581281	10,960125
925	11,542438	10,973188
926	11,529031	10,888625
927	11,533500	10,895844
928	11,510469	10,893781
929	11,458906	10,878313
930	11,398063	10,800969
931	11,433813	10,745281
932	11,418688	10,703344
933	11,473688	10,820906
934	11,443094	10,807500
935	11,404594	10,731188
936	11,373313	10,715719
937	11,415594	10,648000
938	11,431406	10,633906
939	11,480563	10,687188
940	11,502563	10,682375
941	11,468531	10,649375
942	11,452375	10,616719
943	11,488469	10,596781
944	11,474375	10,634594
945	11,457188	10,667938
946	11,482281	10,650750
947	11,578531	10,663125
948	11,586094	10,627031
949	11,673750	10,611906
950	11,539688	10,581656
951	11,630094	10,545906
952	11,601906	10,571344
953	11,607750	10,552781
954	11,535563	10,662438
955	11,585750	10,751813
956	11,517000	10,841188
957	11,521469	10,894469
958	11,468875	10,870406
959	11,366094	10,914406
960	11,343750	11,024406
961	11,367125	11,090750
962	11,387750	11,132344
963	11,292188	11,122031
964	11,260563	11,047438
965	11,257469	11,148156
966	11,203500	11,157781
967	11,187688	11,102781
968	11,189750	11,088688
969	11,201438	11,089375
970	11,275344	11,159500
971	11,261938	11,114125
972	11,236844	11,111031
973	11,271906	11,130969
974	11,264688	11,231344
975	11,254375	11,278781
976	11,265375	11,359219
977	11,233063	11,362313
978	11,315563	11,257813
979	11,286000	11,252656
980	11,210719	11,239250
981	11,192156	11,421438
982	11,095906	11,362313
983	11,125813	11,295969
984	11,117906	11,244750
985	11,157094	11,233063
986	11,189750	11,252313
987	11,230656	11,194563
988	11,393250	11,168781
989	11,441719	11,141625
990	11,390500	11,089375
991	11,404938	11,037813
992	11,395313	11,034031
993	11,405625	11,041594
994	11,433469	11,056719
995	11,443781	11,184594
996	11,416625	11,175313
997	11,392563	11,223781
998	11,468188	11,217938
999	11,472656	11,094531
