time	arc length (micron)
	0.000	0.344	0.688	1.031	1.375	1.719	2.062	2.406	2.750	3.094	3.438	3.781	4.125	4.469	4.812	5.156	5.500	5.844	6.188	6.531	6.875	7.219	7.562	7.906	8.250	8.594	8.938	9.281	9.625	9.969	10.312	10.656	11.000	11.344	11.688	12.031	12.375	12.719	13.062	13.406	13.750	14.094	14.438	14.781	15.125	15.469	15.812	16.156	16.500	16.844	17.188	17.531	17.875	18.219	18.562	18.906	19.250	19.594	19.938	20.281	20.625	20.969	21.312	21.656	22.000	22.344	22.688	23.031	23.375	23.719	24.062	24.406	24.750	25.094	25.438	25.781	26.125	26.469	26.812	27.156	27.500	27.844	28.188	28.531	28.875	29.219	29.562	29.906	30.250	30.594	30.938	31.281	31.625	31.969	32.312	32.656	33.000	33.344	33.688	34.031	34.375	34.719	35.062	35.406	35.750	36.094	36.438	36.781	37.125	37.469	37.812	38.156	38.500	38.844	39.188	39.531	39.875	40.219	40.562	40.906	41.250	41.594	41.938	42.281	42.625	42.969	43.312	43.656	44.000	44.344	44.688	45.031	45.375	45.719	46.062	46.406	46.750	47.094	47.438	47.781	48.125	48.469	48.812	49.156	49.500	49.844	50.188	50.531	50.875	51.219	51.562	51.906	52.250	52.594	52.938	53.281	53.625	53.969	54.312	54.656	55.000	55.344	55.688	56.031	56.375	56.719	57.062	57.406	57.750	58.094	58.438	58.781	59.125	59.469	59.812	60.156	60.500	60.844	61.188
0	115.564419	115.465442	115.325029	115.198944	115.117644	114.954686	114.762643	114.656665	114.451509	114.201029	113.997114	113.759838	113.494452	113.202892	112.893199	112.592547	112.323864	112.077493	111.704214	111.414344	111.037060	110.717854	110.435822	110.069896	109.776091	109.465335	109.117497	108.834960	108.552146	108.321787	108.037922	107.811169	107.566033	107.357756	107.130736	106.908048	106.728385	106.532848	106.366100	106.205897	106.039778	105.921996	105.818453	105.712805	105.601428	105.533272	105.437672	105.357057	105.287423	105.202912	105.119994	105.050521	104.998719	104.956453	104.928946	104.900802	104.872337	104.846952	104.821663	104.796216	104.778621	104.746656	104.690905	104.654674	104.627657	104.597077	104.559209	104.510222	104.451857	104.388072	104.332852	104.257000	104.165861	104.080036	104.009395	103.924202	103.849313	103.785646		103.643702	103.491271	103.380468	103.246441	103.060721	102.833889	102.637751	102.472923	102.242851	102.013028	101.776158	101.590973	101.353245	101.151924	100.894527	100.629407	100.478381																																																																																		
1	115.872798	115.806603	115.735310	115.641936	115.532028	115.453300	115.397535	115.300538	115.192745	115.082768	114.960014	114.758322	114.620182	114.553589	114.438482	114.302449	114.125992	113.935337	113.698489	113.535022	113.290186	112.937846	112.662501	112.423073	112.204493	111.896802	111.648562	111.430327	111.158862	110.888212	110.557510	110.271995	109.971841	109.628157	109.282027	109.009388	108.738604	108.423795	108.115013	107.763139	107.452239	107.174212	106.904387	106.637569	106.333217	106.089132	105.857419	105.632901	105.417821	105.210337	104.974514	104.749884	104.568790	104.368521	104.191275	104.006267	103.868868	103.713871	103.570717	103.448442	103.302475	103.173313	103.062350	102.950661	102.842836	102.758027	102.680745	102.606507	102.532558	102.457928	102.394194	102.317552	102.228406	102.155105	102.063454	101.989851	101.937792	101.880762	101.828677	101.770244	101.708465	101.653095	101.612735	101.556076	101.494764	101.418121	101.333049	101.258632	101.171669	101.075566	100.979939	100.890454	100.789146	100.687139	100.532678	100.388882	100.223606	100.027117	99.863784	99.653410	99.438143	99.216020	99.023936	98.775192	98.500554		98.210324	98.133956	98.062955																																																																					
2	115.394411	115.422831	115.463628	115.496240	115.526455	115.556077	115.582358	115.610053	115.633623	115.648655	115.656916	115.638482	115.607517	115.539928	115.438536	115.273640	115.074930	114.859023	114.633976	114.358020	114.088063	113.748208	113.441784	113.203263	112.908800	112.572470	112.295539	112.007938	111.655153	111.341347	111.072490	110.845726	110.681168	110.456885	110.161172	109.931243	109.711426	109.465589	109.227072	108.947217	108.606726	108.271570	107.930386	107.603019	107.270581	106.940781	106.669500	106.434900	106.133752	105.862545	105.542440	105.247990	104.974828	104.609491	104.401191	104.105957	103.798404	103.564121	103.332170	103.093928	102.861628	102.640200	102.428995	102.225508	101.988683	101.801410	101.588008	101.416171	101.219809	101.033203	100.880218	100.761309	100.620914	100.492894	100.390990	100.272185	100.187670	100.134987	100.070228	100.003636	99.940946	99.868468	99.786813	99.719549	99.660452	99.586983	99.523058	99.471904	99.401401	99.329764	99.265232	99.164101	99.098168	99.016912	98.900708	98.793410	98.667296	98.509509	98.372642	98.234230	98.092980	97.910444	97.729471	97.606322	97.418924	97.255777	97.089730	96.889373	96.753022	96.504545	96.246493	96.117445	96.026761																																																																	
3	114.029172	114.206409	114.381031	114.565280	114.692310	114.781513	114.818979	114.865741	114.917234	114.967720	115.016124	115.059732	115.112979	115.183921	115.270554	115.383285	115.501697	115.596621	115.688187	115.758169	115.820022	115.867549	115.841394	115.743098	115.609349	115.455758	115.300988	115.025181	114.702081	114.485259	114.196369	113.907349	113.717185	113.418543	113.029024		112.756948	112.465335	112.167076	111.977351	111.773333	111.599122	111.375809	111.101261	110.876769	110.656462	110.438119	110.184111	109.939530	109.771502	109.548579	109.274671	108.998126	108.716989	108.474376	108.237269	107.990490	107.702817	107.470372	107.301555	107.077136	106.848760	106.572115	106.287171	106.120329	105.948339	105.721358	105.502784	105.301615	105.053334	104.800711	104.591595	104.382600	104.177087	103.921344	103.583204	103.310591	103.004388	102.703512	102.452305	102.127478	101.834341	101.512032	101.289087	101.022579	100.770478	100.456142	100.151537	99.920466	99.699499	99.486947	99.285179	99.059450	98.847897	98.677094	98.512695	98.382275	98.231186	98.085549	97.937034	97.794920	97.671085	97.548139	97.431069	97.319730	97.234420	97.153535	97.083708	97.019502	96.922508	96.838040	96.788826	96.721959	96.643343	96.545059	96.449382	96.352342	96.230757	96.069099	95.892389	95.663846	95.507807	95.397661	95.238021	95.049009	94.857610	94.672482	94.514878	94.230936																																																	
4	112.753295	112.872965	113.029360	113.199796	113.369307	113.540264	113.671014	113.753877	113.864676	113.984577	114.061027	114.142822	114.231180	114.332622	114.441140	114.560704	114.690159	114.823787	114.958261	115.118214	115.287393	115.450155	115.605141	115.766483	115.904744	116.022312	116.102756	116.129469	116.121445	116.080305	116.002529	115.884559	115.759055	115.602281	115.405332	115.237821	115.004165	114.747508	114.542604	114.322918	113.984020	113.640572	113.329927	113.012921	112.729996	112.438444	112.094495	111.716540	111.424823	111.141180	110.802689	110.463082	110.118367	109.829759	109.606169	109.317852	109.044357	108.762493	108.479329	108.195559	107.845310	107.554368	107.249770	106.964728	106.737748	106.452845	106.103304	105.820875	105.594859	105.312067	104.972422	104.692707	104.471539	104.264035	104.014301	103.706044	103.434395	103.223670	102.954908	102.703794	102.439723	102.217609	102.058832	101.899924	101.725733	101.392447	101.067061	100.745275	100.414309	100.152605	99.865613	99.572334	99.292035	99.056700	98.751340	98.500077	98.218132	97.976102	97.738274	97.507985	97.281120	97.059569	96.844036	96.590470	96.384598	96.194205	96.008862	95.868351	95.695395	95.571885	95.411116	95.256254	95.116057	94.970607	94.845387	94.717618	94.562668	94.399688	94.252827	94.133139	93.991898	93.870769	93.723683	93.537710	93.418621	93.223563	92.993068	92.703087	92.491859	92.246863	91.951574	91.678369	91.422078	91.063669	90.744706		90.291557	89.799993	89.570360	89.257278	89.083738	88.907089		88.367913	88.133775	87.969347	87.808547	87.679578	87.528455	87.347919		87.190034	87.061141	86.950799																								
5	112.352540	112.430633	112.563713	112.704899	112.813064	112.920235	112.974910	113.022143	113.100664	113.173576	113.214180	113.253180	113.316329	113.385553	113.444586	113.520928	113.612139	113.712159	113.812061	113.942802	114.091373	114.208914	114.362116	114.491505	114.620253	114.743978	114.864654	114.999399	115.154531	115.303859	115.443520	115.552221	115.623809	115.695210	115.729107	115.727115	115.689712	115.625131	115.524304	115.404877	115.256592	115.083255	114.889037	114.722570	114.449178	114.151998	113.946628	113.672674	113.422096	113.219685	112.969954	112.714680	112.456227	112.145256	111.844790	111.595928	111.345135	111.025656	110.685231	110.349131	110.068918	109.841975	109.664779	109.527948	109.429378	109.159070	108.857600	108.551400	108.385583	108.217832	108.048255	107.881559	107.597545	107.244411	106.962013	106.738894	106.399631	106.155505	105.924253	105.643148	105.360999	105.076305	104.790652	104.567534	104.282647	104.000835	103.709878	103.421741	103.113264	102.820547	102.540208	102.267045	101.993949	101.718125	101.403899	101.098355	100.820704	100.489916	100.158200	99.838063	99.565219	99.323611	99.003204	98.675473	98.355453	98.028343	97.763115	97.480047	97.182378	96.890405	96.659427	96.381073	96.115504	95.883060	95.675047	95.371850	95.120772	94.899863	94.723860	94.456195	94.237731	94.024106	93.774098	93.577254	93.343653	93.182374	92.985832	92.793522	92.612459	92.486911		92.364152	92.226987	92.134788	91.991084	91.796000	91.639575	91.449135	91.296016	91.141076	90.939070	90.739508	90.501804	90.304723	90.168069																																	
6	112.785439	112.808600	112.832370	112.848310	112.863822	112.880451	112.886409	112.879148	112.868262	112.851506	112.825373	112.793756	112.750490	112.695725	112.643031	112.597863	112.564618	112.549702	112.555092	112.592981	112.673719	112.781042	112.864924	112.990892	113.145007	113.254241	113.335176	113.449881	113.587527	113.669995	113.751991	113.855358	113.960716	114.067396	114.189450	114.303549	114.398491	114.487767	114.574934	114.672301	114.754478	114.807145	114.834984	114.849516	114.843896	114.821382	114.773429	114.708984	114.632734	114.514047	114.369316	114.214371	114.013210	113.773580	113.573621	113.349875	113.111282	112.862563	112.598568	112.319549	112.010493	111.678261	111.415743	111.071842	110.795264	110.454321	110.171489	109.943106	109.657537	109.309066	109.016917	108.833549	108.374114	108.264346	107.900743	107.484190	107.262614	106.978239	106.642385	106.288228	105.969158	105.699400	105.464443	105.177909	104.833513	104.608188	104.326379	104.165756	103.974290	103.692434	103.407402	103.183070	102.952927	102.723099	102.440735	102.105620	101.862848	101.630065	101.283650	100.945960	100.774559	100.489179	100.251386	100.009758	99.837597	99.554542	99.209764	98.875246	98.647490	98.403055	98.058198	97.708097	97.371694	97.096156	96.829588	96.485976	96.165039	95.827982	95.471492	95.213348	94.964653	94.633783	94.378215	94.081887	93.787448	93.541058	93.228334	93.005214	92.769445	92.513786	92.210384	91.958744	91.652742	91.396640	91.205179	91.012484	90.756977	90.497695	90.234890	89.974521	89.779350	89.578059	89.375429	89.182200	88.984446	88.801601			88.631940	88.530226	88.452279																											
7	113.689314	113.598809	113.517155	113.417400	113.319157	113.231116	113.113085	113.014045	112.931493	112.846954	112.751942	112.638851	112.525712	112.357884	112.218087	112.006409	111.846009	111.671878	111.538149	111.382715	111.231615	111.131035	111.057624	111.016687	111.004959	111.018030	111.044383	111.093557	111.179395	111.258494	111.323046	111.423888	111.534240	111.608756	111.672150	111.727340	111.843570	111.931998	111.993272	112.052759	112.205195	112.329909	112.415057	112.493774	112.583981	112.661383	112.719500	112.799536	112.871416	112.920528	113.003486	113.083248	113.123522	113.170407	113.221345	113.252907	113.280383	113.293138	113.287654	113.270604	113.250067	113.226101	113.175448	113.103850	112.995573	112.885556	112.743641	112.561939	112.384371	112.191108	111.985376	111.821438	111.542322	111.256818	111.066539	110.806332	110.487203	110.154914	109.908634	109.659457	109.336202	109.062444	108.746505	108.514732	108.343355	108.175089		108.014124																																																																																										
8	114.518245	114.433167	114.357072	114.237654	114.113008	114.029013	113.916394	113.761747	113.627345	113.506694	113.384964	113.218537	113.053414	112.879010	112.734866	112.469895	112.265578	112.041152	111.786254	111.564157	111.323308	111.087029	110.884005	110.667464	110.523232	110.363977	110.237501	110.140283	110.060296	110.000618	109.962678	109.940141	109.927711	109.930232	109.947922	109.975206	109.999572	110.031179	110.072241	110.118388	110.165390	110.225511	110.293272	110.352056	110.420333	110.503836	110.574763	110.628918	110.688539	110.752044	110.817027	110.881046	110.933995	110.981707	111.010528	111.028707	111.062120	111.094110	111.109897	111.122358	111.130356	111.132520	111.134282	111.134664	111.130588	111.114585	111.088163	111.048984	110.998265	110.935009	110.856509	110.759977	110.640126	110.492328	110.336082	110.175778	109.983123	109.770526	109.486537	109.186945	108.961340	108.743665	108.427906	108.146717	107.832749	107.577053	107.201696	106.913547	106.832982																																																																																									
9	115.120934	115.045519	114.956373	114.891302	114.797024	114.688638	114.576310	114.460028	114.290335	114.098410	113.904114	113.760130	113.587992	113.316017	113.076549	112.861964	112.694675	112.459899	112.192120	111.908542	111.643951	111.337558	111.059003	110.816863	110.586253	110.371902	110.127126	109.890444	109.744419	109.562809	109.409001	109.267675	109.148003	109.016485	108.906211	108.815575	108.718446	108.631870	108.569846	108.513190	108.463838	108.427010	108.399769	108.372720	108.348790	108.329306	108.320004	108.318101	108.318662	108.317478	108.326451	108.331970	108.344696	108.364696	108.385022	108.400448	108.413606	108.431256	108.442687	108.462624	108.495228	108.536158	108.574774	108.612702	108.663596	108.709881	108.740690	108.767002	108.784762	108.791935	108.792833	108.781673	108.767293	108.746273	108.715600	108.667978	108.586886	108.506596	108.442879	108.352491	108.228462	108.093726	107.941610	107.717596	107.527636	107.312178	107.007095	106.745319	106.484362	106.222655	105.996933	105.689896	105.419513	105.159983	104.750765																																																																																			
